category,skos_concept,URI,ID,URL,Unnamed: 5,Unnamed: 6,Unnamed: 7
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1955_12,/90402/RP_T_1955_12,https://lh3.googleusercontent.com/5Rj5wGYr4qVQQK6KFDENlAw54vfXVRRD5qrCJiYAYdxOzVDynseqGZYxRgFRY4XmKckAhzVUyZMg6dMQ8nEuLhvXQmDI=s0,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2020903/KKSgb3671_verso,/2020903/KKSgb3671_verso,http://cspic.smk.dk/globus/GLOBUS%202005/globus%20januar%202005/pc4-25-01-05%20030.jpg,,,
drawing costume_accessories,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2021012/app_si_A_III_1754_3A64,/2021012/app_si_A_III_1754_3A64,http://kokoelmat.fng.fi/app?profile=europeana&iid=N9693700&action=image,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1905_81,/90402/RP_T_1905_81,https://lh4.ggpht.com/VCq6JKSnSsIaryS1BS6utID5zNbyEFF3hMK_TNtRgveVOj8t9CzlfjhmmUKZ9UUJ1s1LLBV5BLmJxjncsEakAUZTyYM=s0,,,
painting,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1993_189,/90402/RP_T_1993_189,https://lh6.ggpht.com/D-8RCycfjWKMu4kzc-ORqjpUksnKB4MgVtccSfj_ezzkohXtwWADIiTHd3-lPQ_rIKZtu0XGs8e_b2jpX2rGlJ_SzG4=s0,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1898_A_4004,/90402/RP_T_1898_A_4004,https://lh4.ggpht.com/mOUiC3gbxyPLNdWGe2Z0e-ao-ynMb28wgu6v8G_1KNBHEvy0ijbRI13uYc9n5X8bnOXIiKITpcywpbQQSrjvykS6tg0=s0,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/9200579/x8zb9bq5,/9200579/x8zb9bq5,"https://iiif.wellcomecollection.org/image/V0002210.jpg/full/512,/0/default.jpg",,,
drawing map,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2021641/publiek_detail_aspx_xmldescid_119235858,/2021641/publiek_detail_aspx_xmldescid_119235858,http://zoeken.gooienvechthistorisch.nl/HttpHandler/icoon.ico?file=119235851,,,
painting,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2021659/KD2003_0273,/2021659/KD2003_0273,http://www.collectiedeventermusea.nl/wwwwopacx/wwwopac.ashx?command=getcontent&server=images&value=Knecht-Drenth%5CKD2003-0273.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/9200495/yoolib_inha_18745,/9200495/yoolib_inha_18745,http://tools.yoolib.net/i/s4/inha/files/18001-19000/18692/media/20077/1078_doucet_oa716_09_75_01/WID800/HEI900.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/9200579/tpxcytcs,/9200579/tpxcytcs,"https://iiif.wellcomecollection.org/image/L0010065.jpg/full/512,/0/default.jpg",,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/378/https___repozitorij_muo_hr__pr_i_id_894619,/378/https___repozitorij_muo_hr__pr_i_id_894619,https://repozitorij.muo.hr/api/?semantic=resource&id=894619,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2021657/resource_document_museon_66591_41_60_,/2021657/resource_document_museon_66591_41_60_,https://cc.museon.nl/cc/imageproxy.ashx?server=localhost&port=17512&filename=images/geschiedenis/MUSE01_3168_01_X.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/9200495/yoolib_inha_15708,/9200495/yoolib_inha_15708,http://tools.yoolib.net/i/s4/inha/files/15001-16000/15655/media/16771/1075_doucet_oe1_26/WID800/HEI900.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2020903/KKS1965_155,/2020903/KKS1965_155,http://cspic.smk.dk/globus/GLOBUS%202003/globus%20november%202003/kks1965-155.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2021012/app_si_A_I_472_3A81,/2021012/app_si_A_I_472_3A81,http://kokoelmat.fng.fi/app?profile=europeana&iid=L0181300&action=image,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/AK_MAK_1545_V_,/90402/AK_MAK_1545_V_,https://lh5.ggpht.com/Sy2Jhsqr2VfNpB_YTzzc6UTZ12EAPwoS-Ar15tW0OW93xGN5fuqZi1fxeP_a68u3injdVkUxKHPjw1xbDeBFTcjjhQ=s0,,,
drawing building,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_7d022de2_d863_5056_9103_7c52b6827319,/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_7d022de2_d863_5056_9103_7c52b6827319,https://images.memorix.nl/rce/thumb/fullsize/6b97d388-d0a1-f126-f62a-759e0fee573b.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1940_657,/90402/RP_T_1940_657,https://lh3.googleusercontent.com/YDiWWcZa7htDTdTN6l3dOr1OKX52aVlOD51ccvSj1HI3lyYS8lC1__XaMI_FPbkRcjBnyTStTGy35imCYXR2w5tr3Rs=s0,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/11622/MFNXEHRENBERGXDXMFNXGERMANYXMBXEDX2657,/11622/MFNXEHRENBERGXDXMFNXGERMANYXMBXEDX2657,http://coll.mfn-berlin.de/img/MB_ED_2657.jpg,,,
drawing building,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2022608/NOD_MIN__024622,/2022608/NOD_MIN__024622,http://mm.dimu.no/image/02TVmMewTt?dimension=800x800,,,
drawing furniture,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_2013_34_7,/90402/RP_T_2013_34_7,https://lh6.ggpht.com/nUTx6pSOU0rgtTWBTPhVvSSaFtTHjM1PkLIanapRIfpMj4U0N9O2rEiAttc4D2Z_5E3REOz9ojhUOFpmmzl3IoKR3Q=s0,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1893_A_2754,/90402/RP_T_1893_A_2754,https://lh3.googleusercontent.com/HhZEBrqh597bGTsYDLyjY2052SE4tutYPyBNUr5qrjl9qez661vlnbJxtvWWK1StonEO5CzstBOF54hBudCLUQGIR561=s0,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/11622/MFNXEHRENBERGXDXMFNXGERMANYXMBXEDX0092,/11622/MFNXEHRENBERGXDXMFNXGERMANYXMBXEDX0092,http://coll.mfn-berlin.de/img/MB_ED_0092.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/9200579/em862x3b,/9200579/em862x3b,"https://iiif.wellcomecollection.org/image/L0029890.jpg/full/512,/0/default.jpg",,,
drawing building,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2020903/KKSgb130,/2020903/KKSgb130,http://cspic.smk.dk/globus/GLOBUS%202005/globus%20januar%202005/pc4-21-01-05%20002.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1948_720,/90402/RP_T_1948_720,https://lh6.ggpht.com/ZuWsIAHFQTXXwuXHLKq9fvXkkm9oKHipE_3CnmjL69tCB2Xpn2DSaEZZVeq4GPC3vMe2cuQtWmnIgzc3VFBxyjSF0vo=s0,,,
drawing furniture,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1965_312,/90402/RP_T_1965_312,https://lh3.googleusercontent.com/1Cmcmz1th0c0GSPiq5Fx0F8WYeNTcDyfQzljmdu1hCKZg-FfHhgevkUlgvhwdhDv_IRMhNp9V5t_BGayvp6P8cjnxDo=s0,,,
drawing photograph,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2058618/object_KUAS_22127974,/2058618/object_KUAS_22127974,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=16824,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1949_225,/90402/RP_T_1949_225,https://lh3.googleusercontent.com/Y6DCKAwW0b-nH7vSJ7QQJclbsWwVWbdqXDC-jzudSS0HRAj9N8G6E2Lxff41lOLnS6N368Nf24zO4pUmFp6sXQup_WE=s0,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1889_A_2130,/90402/RP_T_1889_A_2130,https://lh4.ggpht.com/EPOYwoYElsDNfWqEISo5NhnNMtGQSwqyzWwOJ1MyUiCGE8IqVC8UA5hTkTJiJxULeOj2E4vvwHIejcYyty7DPYxE9A=s0,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/07101/K_2012_1,/07101/K_2012_1,http://www.webumenia.sk/dielo/SVK:SNG.K_2012-1/stiahnut,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2020903/KKS1972_62,/2020903/KKS1972_62,http://cspic.smk.dk/globus/GLOBUS%202004/globus%20august%202004/pc4-25-08-04%20014.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1913_18,/90402/RP_T_1913_18,https://lh4.ggpht.com/KlL0qrmrawJZJEb6aRSaZh3gdxTbQtcXRqMOMjildj_QrtXKi4rw3KOTnfs0q4rgKNdzlNCUtgiJAL_CifXF0n1BCA=s0,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1895_A_3107,/90402/RP_T_1895_A_3107,https://lh3.ggpht.com/nHGFUitFlqyb0gSzNTpH-G6BPzTgHZrNmXDg-9b_A1tVfbyKnPYyJ75sjHnNenDVXF_45bVhuZi0puenmU7X-Oz7TqY=s0,,,
painting,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1987_50,/90402/RP_T_1987_50,https://lh5.ggpht.com/i35vFAjL1TbSd8UiSmjYLapkLY6fwzUTTXjC5KjagMQq-hU5qgt4z6i-ozrNmY3jaw285QAA15LlOfKAtZfpMKZWVO1h=s0,,,
drawing building,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2021659/1425,/2021659/1425,http://www.collectiedeventermusea.nl/wwwwopacx/wwwopac.ashx?command=getcontent&server=images&value=Historie%5C1425.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1981_416_V_,/90402/RP_T_1981_416_V_,https://lh6.ggpht.com/I8He7rLSHOVKI2XMQsSlq7xwdpKsz3YBIpyhyevK4yS4IpqF-ArcBLCYZFVf5GnfuuwKl4ZQQlU189B2vMgSsiYKFy8=s0,,,
painting,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/SK_A_3370,/90402/SK_A_3370,https://lh5.ggpht.com/k7yVk1zTtexilOJyJ4g-6XEUw0soZmMyO2GRhjWHFahGb3UKfQQ1tYlQpJ0veihon0TWMtitVVBNcRzB4zMxvvi8IBw=s0,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1976_105_V_,/90402/RP_T_1976_105_V_,https://lh4.ggpht.com/huhtbKzmmeApaxrbZBUmzPnHos3FaWwjc71XBVDi2pAzMCMymUKzX7qQiGUszOqq219-ZDa9loOLblm1yzOkU3xidAM=s0,,,
drawing ceramics,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/90402/RP_T_1969_427,/90402/RP_T_1969_427,https://lh3.googleusercontent.com/R4bMg6D-EPerx89lzSRgG2TeTxM7ucO_iHyH4Lk5C26K9xH6LG-4o0_Zri9wgPOCmdtIS1akQYFuq5pWk_ZmpfNDZA=s0,,,
drawing building,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_1c72e99c_f810_d1d6_f1f3_357c28ec2ab6,/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_1c72e99c_f810_d1d6_f1f3_357c28ec2ab6,https://images.memorix.nl/rce/thumb/fullsize/1be5d9b7-9167-422b-b6ad-100113009932.jpg,,,
drawing,http://data.europeana.eu/concept/base/35,http://data.europeana.eu/item/11622/MFNXEHRENBERGXDXMFNXGERMANYXMBXEDX1706,/11622/MFNXEHRENBERGXDXMFNXGERMANYXMBXEDX1706,http://coll.mfn-berlin.de/img/MB_ED_1706.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/154/S_JVM_photo_JvmKBDB03408,/154/S_JVM_photo_JvmKBDB03408,http://mm.dimu.org/image/0331yT62eQ3E?dimension=1200x1200,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/188/item_DBMT4NFDVCEKB6AXUBEV4FRXCYGJYTNB,/188/item_DBMT4NFDVCEKB6AXUBEV4FRXCYGJYTNB,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0052057.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_91_102_4605,/916121/S_OLM_photo_OLM_91_102_4605,https://mm.dimu.org/image/022wYWivnUCt?dimension=1200x1200,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2021633/AtlantisPubliek_detail_aspx_xmldescid_15040210,/2021633/AtlantisPubliek_detail_aspx_xmldescid_15040210,http://denbosch.hosting.deventit.net/HttpHandler/icoon.ico?file=21324172,,,
ceramics,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/91643/SMVK_OM_objekt_112651,/91643/SMVK_OM_objekt_112651,http://collections.smvk.se/carlotta-om/web/image/zoom/367484/representation,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_91_102_11511,/916121/S_OLM_photo_OLM_91_102_11511,https://mm.dimu.org/image/022wYWcQix9q?dimension=1200x1200,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_BDE21740C8484B49AB574C74F82673E5,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_BDE21740C8484B49AB574C74F82673E5,http://clasate.cimec.ro/medium/ARD_6961500_311-68.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_80C5209C180144FBB382CF31274775FE,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_80C5209C180144FBB382CF31274775FE,http://clasate.cimec.ro/medium/ARD_6961500_1106-15.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/154/S_JVM_photo_JvmKBDB13604_02,/154/S_JVM_photo_JvmKBDB13604_02,http://mm.dimu.org/image/0331yTCecC7b?dimension=1200x1200,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2022608/LAR_HL_00234,/2022608/LAR_HL_00234,http://mm.dimu.no/image/012uMX49yVjX?dimension=800x800,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_B9B054867CE241B090C41DC51C09B3A7,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_B9B054867CE241B090C41DC51C09B3A7,http://clasate.cimec.ro/medium/ETN_7300300_66-9.jpg,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/90402/BK_1966_44,/90402/BK_1966_44,https://lh3.googleusercontent.com/HFzEM0zw8xUios6T2LlGp9VOSnAKiXls2omlqSHuI6aHvbmneg9FRZwk46JqLta5rzzhYDoQwhON_Kw3K3kMEGuZGPk=s0,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/90402/BK_NM_12421_B,/90402/BK_NM_12421_B,https://lh3.googleusercontent.com/oLdvEEq3goctij0VLe4HGhRZAkB9bouL_7vaCV58OWeGufZbbaJcSbkL6gOs61txuUXEg2N1-J-oUN-65nWFCIlm2A=s0,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/90402/BK_NM_11934,/90402/BK_NM_11934,https://lh4.ggpht.com/k5ufvJjNRLtHXtdqRUIrSP5wRYoybugCvm6ZITuiZK3Xptpt83IkpaKMiPAaE-ULcf3fNn4InvY93NX_fU5yAgtjUgqu=s0,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/90402/BK_1978_185_D,/90402/BK_1978_185_D,https://lh4.ggpht.com/BwfQGssasVAXlc3s9jfQu7VvynAh39ipjguuG2BHQWquKZG6-4Bsuiqw63toYGJYxTPZtnUiLRH7EA0Ll7yxM18M7l8=s0,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/90402/BK_1968_48,/90402/BK_1968_48,https://lh3.googleusercontent.com/uvJTKHgqGRXvKLtH9hyUfBD0V6VyrxFOpiK1WrkhspEAEt_fxgGl7pF_omA3j9BS2j73rBizl8UlejkFppez5y9u_kw=s0,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_829BF59CF381410B91E8A7F0247BD96B,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_829BF59CF381410B91E8A7F0247BD96B,http://clasate.cimec.ro/medium/ARD_6961500_1106-47.jpg,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_32E2A8DC6FC14D4BB40BC6C284BC93AD,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_32E2A8DC6FC14D4BB40BC6C284BC93AD,http://clasate.cimec.ro/medium/ETN_7300350_783-48.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/154/S_JVM_photo_JvmKDAM07132,/154/S_JVM_photo_JvmKDAM07132,http://mm.dimu.org/image/0231yxRQKCMb?dimension=1200x1200,,,
furniture building photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/154/S_JVM_photo_JvmKBDB14187_01,/154/S_JVM_photo_JvmKBDB14187_01,http://mm.dimu.org/image/0331yTCj38qC?dimension=1200x1200,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_3815CE08AA4B42E19F80058AA8AF11E9,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_3815CE08AA4B42E19F80058AA8AF11E9,http://clasate.cimec.ro/medium/ETN_7300350_783-17.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_91_102_13712,/916121/S_OLM_photo_OLM_91_102_13712,https://mm.dimu.org/image/032wYWikQZJq?dimension=1200x1200,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_91_102_4559,/916121/S_OLM_photo_OLM_91_102_4559,https://mm.dimu.org/image/022wYWcHK1fd?dimension=1200x1200,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_91_102_3178,/916121/S_OLM_photo_OLM_91_102_3178,https://mm.dimu.org/image/022wYWcELNJ3?dimension=1200x1200,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/90402/BK_NM_3941,/90402/BK_NM_3941,https://lh3.googleusercontent.com/I084lExc5PcWNITSRG3c22wWanwUWaZNNIBAm3LgVLLFaoTJOh-FoYVfJX4-aIhtXZxl1gtAU3QGU8PLvrEYqSQAjA=s0,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/154/S_JVM_photo_JvmKDAA13593,/154/S_JVM_photo_JvmKDAA13593,http://mm.dimu.org/image/0331yTzZGx9t?dimension=1200x1200,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_91_102_16863,/916121/S_OLM_photo_OLM_91_102_16863,https://mm.dimu.org/image/032wYWcPFyKH?dimension=1200x1200,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_91_102_13139,/916121/S_OLM_photo_OLM_91_102_13139,https://mm.dimu.org/image/022wYWimvDzt?dimension=1200x1200,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/916124/S_XLM_photo_XLMC85_2263,/916124/S_XLM_photo_XLMC85_2263,http://mm.dimu.org/image/022yiV3Mk1sd?dimension=1200x1200,,,
furniture photograph painting,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/154/S_JVM_photo_JvmKDAE02782,/154/S_JVM_photo_JvmKDAE02782,http://mm.dimu.org/image/0331ywrjehmN?dimension=1200x1200,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_4809F1D6D01A48F3BC667F9100568A73,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_4809F1D6D01A48F3BC667F9100568A73,http://clasate.cimec.ro/medium/ETN_7300350_783-30.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/154/S_JVM_photo_JvmKDAE07696,/154/S_JVM_photo_JvmKDAE07696,http://mm.dimu.org/image/0331ywrs4JTy?dimension=1200x1200,,,
furniture,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/90402/BK_16552_B,/90402/BK_16552_B,https://lh3.ggpht.com/wL_H5mM6HsBdsaPHrDa1iFQVcpace1Fcuz4s6xYGAv_BFzYAdygOk9ZZ4ZijLPbk2xt_J6SZ2w0nkE2vFtQBZoHnWvc=s0,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_5143E65CD43C44428FBAC013609E2F0E,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_5143E65CD43C44428FBAC013609E2F0E,http://clasate.cimec.ro/medium/ARD_6961500_1106-5.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/154/S_JVM_photo_JvmKDAK00280,/154/S_JVM_photo_JvmKDAK00280,http://mm.dimu.org/image/0331yx5yawpL?dimension=1200x1200,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/2058611/_kimbl_a8e49a37_4156_34b5_38c9_1885f362bd9d,/2058611/_kimbl_a8e49a37_4156_34b5_38c9_1885f362bd9d,https://kgapi.bl.ch/media/adam/resources/images/previews/a8e49a37-4156-34b5-38c9-1885f362bd9d_0001.jpg,,,
furniture photograph,http://data.europeana.eu/concept/base/37,http://data.europeana.eu/item/916121/S_OLM_photo_OLM_91_102_5301,/916121/S_OLM_photo_OLM_91_102_5301,https://mm.dimu.org/image/032wYWiuJ9Sa?dimension=1200x1200,,,
